"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","informationWithheld","dynamicProperties","occurrenceID","sex","organismID","eventDate","locationID","decimalLatitude","decimalLongitude","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","scientificName","kingdom","taxonRank"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235317","","","2015-05-18T16:15:40Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235318","","","2015-05-18T16:16:13Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235319","","","2015-05-18T16:16:56Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235320","","","2015-05-18T16:17:37Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235321","","","2015-05-18T16:18:16Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235322","","","2015-05-18T16:18:50Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235323","","","2015-05-18T16:19:33Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235324","","","2015-05-18T16:20:15Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235325","","","2015-05-18T16:20:56Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235326","","","2015-05-18T16:21:34Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235327","","","2015-05-18T16:22:05Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235328","","","2015-05-18T16:22:44Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235329","","","2015-05-18T16:23:19Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235330","","","2015-05-18T16:23:44Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235331","","","2015-05-18T16:24:11Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235332","","","2015-05-18T16:24:41Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235333","","","2015-05-18T16:25:46Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235334","","","2015-05-18T16:26:18Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235335","","","2015-05-18T16:27:37Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235336","","","2015-05-18T16:28:08Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235337","","","2015-05-18T16:28:48Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235338","","","2015-05-18T16:29:23Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235339","","","2015-05-18T16:29:49Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235340","","","2015-05-18T16:30:17Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235341","","","2015-05-18T16:30:50Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235342","","","2015-05-18T16:31:32Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235343","","","2015-05-18T16:33:15Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235344","","","2015-05-18T16:35:42Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235345","","","2015-05-18T16:36:25Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235346","","","2015-05-18T16:37:07Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235347","","","2015-05-18T16:37:46Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235348","","","2015-05-18T16:38:46Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235349","","","2015-05-18T16:39:12Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235350","","","2015-05-18T16:39:42Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235351","","","2015-05-18T16:40:41Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235352","","","2015-05-18T16:41:08Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235353","","","2015-05-18T16:41:37Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235354","","","2015-05-18T16:43:28Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235355","","","2015-05-18T16:44:33Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235356","","","2015-05-18T16:45:30Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235357","","","2015-05-18T16:46:05Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-33126"", ""receiver"":""VR2W-120885""}","etn:lifewatch:23235358","","","2015-05-18T16:46:32Z","ws-PPC","51.3533390","3.7522275","WGS84","GPS","unverified","Alosa fallax","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235003","","","2015-05-04T15:08:26Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235004","","","2015-05-04T15:08:51Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235005","","","2015-05-04T15:09:23Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235006","","","2015-05-04T15:09:52Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235007","","","2015-05-04T15:10:17Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235008","","","2015-05-04T15:12:18Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235009","","","2015-05-04T15:12:48Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235010","","","2015-05-04T15:15:34Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235011","","","2015-05-04T15:16:06Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235012","","","2015-05-04T15:17:03Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235013","","","2015-05-04T15:17:35Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235014","","","2015-05-04T15:18:07Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235015","","","2015-05-04T15:18:36Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235016","","","2015-05-04T15:19:01Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235017","","","2015-05-04T15:19:31Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235018","","","2015-05-04T15:19:56Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","","INBO","Acoustic telemetry tracking data of fish in the Scheldt river basin and the Belgian Part of the North Sea (BPNS)","MachineObservation","see metadata","{""transmitter"":""A69-1601-34500"", ""receiver"":""VR2W-120095""}","etn:lifewatch:23235019","","","2015-05-04T15:20:28Z","ma-2","50.8654720","5.6977440","WGS84","GPS","unverified","Salmo salar","Animalia","species"
